ayr_scd1,typ_scd1,then_scd1,latest_scd1,ssch_scd1,pub_scd1,ctycd_scd1,cty_scd1,zipcd_scd1,dist_scd1,adr_scd1,nt_scd1,ayr_nt_scd1,tscs_lv7_scd1
99,高級中學,070316,070316,國立鹿港高中,公立,07,彰化縣,505,鹿港鎮,彰化縣鹿港鎮東石里中山路661號,,99年12月25日縣市改制前,5
99,高級中學,070319,070319,國立溪湖高中,公立,07,彰化縣,514,溪湖鎮,彰化縣溪湖鎮湖東里大溪路二段86號,,99年12月25日縣市改制前,5
99,高級職業學校,070401,070401,國立彰師附工,公立,07,彰化縣,500,彰化市,彰化縣彰化市和調里工校街1號,,99年12月25日縣市改制前,4
99,高級職業學校,070402,070402,國立永靖高工,公立,07,彰化縣,512,永靖鄉,彰化縣永靖鄉永北村永坡路101號,,99年12月25日縣市改制前,5
99,高級職業學校,070403,070403,國立二林工商,公立,07,彰化縣,526,二林鎮,彰化縣二林鎮豐田里斗苑路四段500號,,99年12月25日縣市改制前,6
99,高級職業學校,070405,070405,國立秀水高工,公立,07,彰化縣,504,秀水鄉,彰化縣秀水鄉福安村中山路364號,,99年12月25日縣市改制前,5
99,高級進修學校,070C05,070405,國立秀水高工進修學校,公立,07,彰化縣,504,秀水鄉,彰化縣秀水鄉福安村中山路364號,,99年12月25日縣市改制前,5
99,高級職業學校,070406,070406,國立彰化高商,公立,07,彰化縣,500,華陽里,彰化市華陽里南郭路一段326號,,99年12月25日縣市改制前,4
99,高級進修學校,070C06,070406,國立彰化高商進修學校,公立,07,彰化縣,500,華陽里,彰化市華陽里南郭路一段326號,,99年12月25日縣市改制前,4
99,高級進修學校,070C08,070408,國立員林農工進修學校,公立,07,彰化縣,510,員林鎮,彰化縣員林鎮員水路二段313號,,99年12月25日縣市改制前,4
99,高級職業學校,070408,070408,國立員林農工,公立,07,彰化縣,510,員林鎮,彰化縣員林鎮員水路二段313號,,99年12月25日縣市改制前,4
99,高級職業學校,070409,070409,國立員林崇實高工,公立,07,彰化縣,510,員林鎮,彰化縣員林鎮育英路103號,,99年12月25日縣市改制前,4
99,高級進修學校,070C09,070409,國立員林崇實高工進修學校,公立,07,彰化縣,510,員林鎮,彰化縣員林鎮育英路103號,,99年12月25日縣市改制前,4
99,高級進修學校,070C10,070410,國立員林家商進修學校,公立,07,彰化縣,510,員林鎮,彰化縣員林鎮中正路56號,,99年12月25日縣市改制前,4
99,高級職業學校,070410,070410,國立員林家商,公立,07,彰化縣,510,員林鎮,彰化縣員林鎮中正路56號,,99年12月25日縣市改制前,4
99,高級職業學校,070415,070415,國立北斗家商,公立,07,彰化縣,521,北斗鎮,彰化縣北斗鎮大道里學府路50號,,99年12月25日縣市改制前,5
99,高級進修學校,070C15,070415,國立北斗家商進修學校,公立,07,彰化縣,521,北斗鎮,彰化縣北斗鎮大道里學府路50號,,99年12月25日縣市改制前,5
99,高級中學,071311,071311,私立精誠高中,私立,07,彰化縣,500,彰化市,彰化縣彰化市林森路200號,,99年12月25日縣市改制前,4
99,高級中學,071317,071317,私立文興高中,私立,07,彰化縣,520,田中鎮,彰化縣田中鎮員集路三段93號,,99年12月25日縣市改制前,5
99,高級中學,071318,071318,私立正德高中,私立,07,彰化縣,500,彰化市,彰化縣彰化市莿桐里彰水路145號,,99年12月25日縣市改制前,4
99,高級職業學校,071413,071413,私立大慶商工,私立,07,彰化縣,510,員林鎮,彰化縣員林鎮山腳路二段206號,,99年12月25日縣市改制前,4
99,高級職業學校,071414,071414,私立達德商工,私立,07,彰化縣,520,田中鎮,彰化縣田中鎮中南路二段277號,,99年12月25日縣市改制前,5
99,高級中學,074308,074308,縣立彰化藝術高中,公立,07,彰化縣,500,彰化市,彰化縣彰化市卦山路13號,,99年12月25日縣市改制前,4
99,高級中學,074313,074313,縣立二林高中,公立,07,彰化縣,526,二林鎮,彰化縣二林鎮中西里二城路6號,99學年度縣立成功國中(074539)改制為縣立成功高中,,6
99,高級中學,074339,074339,縣立成功高中,公立,07,彰化縣,514,溪湖鎮,彰化縣溪湖鎮福德路310號,,99年12月25日縣市改制前,5
99,高級中學,080302,080302,國立南投高中,公立,08,南投縣,540,南投市,南投縣南投市建國路137號,,99年12月25日縣市改制前,5
99,高級進修學校,080B05,080305,國立中興高中進修學校,公立,08,南投縣,540,南投市,南投縣南投市中興新村中學路2號,,99年12月25日縣市改制前,5
99,高級中學,080305,080305,國立中興高中,公立,08,南投縣,540,南投市,南投縣南投市中興新村中學路2號,,99年12月25日縣市改制前,5
99,高級中學,080307,080307,國立竹山高中,公立,08,南投縣,557,竹山鎮,南投縣竹山鎮下橫街253號,,99年12月25日縣市改制前,6
99,高級進修學校,080B07,080307,國立竹山高中進修學校,公立,08,南投縣,557,竹山鎮,南投縣竹山鎮下橫街253號,,99年12月25日縣市改制前,6
99,高級進修學校,080B08,080308,國立暨南大學附中進修學校,公立,08,南投縣,545,埔里鎮,南投縣埔里鎮鐵山路1-6號,,99年12月25日縣市改制前,5
99,高級中學,080308,080308,國立暨大附中,公立,08,南投縣,545,埔里鎮,南投縣埔里鎮鐵山路1-6號,,99年12月25日縣市改制前,5
99,高級職業學校,080401,080401,國立仁愛高農,公立,08,南投縣,546,仁愛鄉,南投縣仁愛鄉大同村山農巷27號,,99年12月25日縣市改制前,7
99,高級職業學校,080403,080403,國立埔里高工,公立,08,南投縣,545,埔里鎮,南投縣埔里鎮中山路一段435號,,99年12月25日縣市改制前,5
99,高級進修學校,080C04,080404,國立南投高商進修學校,公立,08,南投縣,540,南投市,南投縣南投市三興里彰南路一段993號,,99年12月25日縣市改制前,5
99,高級職業學校,080404,080404,國立南投高商,公立,08,南投縣,540,南投市,南投縣南投市三興里彰南路一段993號,,99年12月25日縣市改制前,5
99,高級職業學校,080406,080406,國立草屯商工,公立,08,南投縣,542,草屯鎮,南投縣草屯鎮墩煌路3段188號,,99年12月25日縣市改制前,5
99,高級進修學校,080C06,080406,國立草屯商工進修學校,公立,08,南投縣,542,草屯鎮,南投縣草屯鎮墩煌路3段188號,,99年12月25日縣市改制前,5
99,高級職業學校,080410,080410,國立水里商工,公立,08,南投縣,553,水里鄉,南投縣水里鄉南湖路1號,,99年12月25日縣市改制前,6
99,高級進修學校,080C10,080410,國立水里商工進修學校,公立,08,南投縣,553,水里鄉,南投縣水里鄉南湖路1號,,99年12月25日縣市改制前,6
99,高級中學,081311,081311,私立五育高中,私立,08,南投縣,540,南投市,南投縣南投市樂利路200號,,99年12月25日縣市改制前,5
99,高級中學,081312,081312,私立三育高中,私立,08,南投縣,555,魚池鄉,南投縣魚池鄉瓊文巷39號,,99年12月25日縣市改制前,6
99,高級中學,081313,081313,私立弘明實驗高中,私立,08,南投縣,551,名間鄉,南投縣名間鄉東湖村大老巷102號,,99年12月25日縣市改制前,6
99,高級中學,081314,081314,私立普台高中,私立,08,南投縣,545,埔里鎮,南投縣埔里鎮一新里中台路5號,依教育部109年7月24日臺教授國字第1090084381號函及該校109年12月1日同德總字第1090000793號函，核定「南投縣私立同德家事商業職業學校」自109年8月1日起更名為「同德學校財團法人南投縣同德高級中等學校」。,99年12月25日縣市改制前,5
99,高級職業學校,081409,081409,私立同德家商,私立,08,南投縣,542,草屯鎮,南投縣草屯鎮中正路培英巷8號,依教育部109年7月24日臺教授國字第1090084381號函及該校109年12月1日同德總字第1090000793號函，核定「南投縣私立同德家事商業職業學校」自109年8月1日起更名為「同德學校財團法人南投縣同德高級中等學校」。,99年12月25日縣市改制前,5
99,高級進修學校,081C09,081409,私立同德家商進修學校,私立,08,南投縣,542,草屯鎮,南投縣草屯鎮中正路培英巷8號,,99年12月25日縣市改制前,5
99,高級中學,084309,084309,縣立旭光高中,公立,08,南投縣,542,草屯鎮,南投縣草屯鎮中正路568-23號,,99年12月25日縣市改制前,5
99,高級中學,090305,090305,國立斗六高中,公立,09,雲林縣,640,斗六市,雲林縣斗六市民生路224號,,99年12月25日縣市改制前,4
99,高級中學,090306,090306,國立北港高中,公立,09,雲林縣,651,北港鎮,雲林縣北港鎮成功路26號,,99年12月25日縣市改制前,6
99,高級中學,090315,090315,國立虎尾高中,公立,09,雲林縣,632,虎尾鎮,雲林縣虎尾鎮光復路222號,,99年12月25日縣市改制前,5
99,高級職業學校,090401,090401,國立虎尾農工,公立,09,雲林縣,632,虎尾鎮,雲林縣虎尾鎮公安里博愛路65號,,99年12月25日縣市改制前,5
99,高級進修學校,090C02,090402,國立西螺農工進修學校,公立,09,雲林縣,648,西螺鎮,雲林縣西螺鎮大同路4號,,99年12月25日縣市改制前,6
99,高級職業學校,090402,090402,國立西螺農工,公立,09,雲林縣,648,西螺鎮,雲林縣西螺鎮大同路4號,,99年12月25日縣市改制前,6
99,高級進修學校,090C03,090403,國立斗六家商進修學校,公立,09,雲林縣,640,斗六市,雲林縣斗六市成功路120號,,99年12月25日縣市改制前,4
99,高級職業學校,090403,090403,國立斗六家商,公立,09,雲林縣,640,斗六市,雲林縣斗六市成功路120號,,99年12月25日縣市改制前,4
99,高級職業學校,090404,090404,國立北港農工,公立,09,雲林縣,651,北港鎮,雲林縣北港鎮太平路80號,,99年12月25日縣市改制前,6
99,高級職業學校,090413,090413,國立土庫商工,公立,09,雲林縣,633,土庫鎮,雲林縣土庫鎮中央路2號,,99年12月25日縣市改制前,6
99,高級進修學校,090C13,090413,國立土庫商工進修學校,公立,09,雲林縣,633,土庫鎮,雲林縣土庫鎮中央路2號,,99年12月25日縣市改制前,6
99,高級中學,091307,091307,私立永年高中,私立,09,雲林縣,633,土庫鎮,雲林縣土庫鎮建國路13號,,99年12月25日縣市改制前,6
99,高級中學,091308,091308,私立正心高中,私立,09,雲林縣,640,斗六市,雲林縣斗六市虎溪里正心路1號,,99年12月25日縣市改制前,4
99,高級中學,091311,091311,私立文生高中,私立,09,雲林縣,654,四湖鄉,雲林縣四湖鄉中正路509號,,99年12月25日縣市改制前,6
99,高級中學,091312,091312,私立巨人高中,私立,09,雲林縣,651,北港鎮,雲林縣北港鎮大同路647號,,99年12月25日縣市改制前,6
99,高級中學,091316,091316,私立揚子高中,私立,09,雲林縣,632,虎尾鎮,雲林縣虎尾鎮潁川里林森路二段541號,,99年12月25日縣市改制前,5
99,高級中學,091318,091318,私立義峰高中,私立,09,雲林縣,643,林內鄉,雲林縣林內鄉烏麻村長源201號,,99年12月25日縣市改制前,5
99,高級進修學校,091B18,091318,私立義峰高中進修學校,私立,09,雲林縣,643,林內鄉,雲林縣林內鄉烏麻村長源201號,原「雲林縣福智高中」依教育部107年5月7日臺教授國字第1070044918號函核定，自107年8月1日起變更校名。,99年12月25日縣市改制前,5
99,高級中學,091319,091319,私立福智高中,私立,09,雲林縣,646,古坑鄉,雲林縣古坑鄉麻園村平和23號,,99年12月25日縣市改制前,6
99,高級中學,091320,091320,私立維多利亞實驗高中,私立,09,雲林縣,640,斗六市,雲林縣斗六市鎮南路1110號,,99年12月25日縣市改制前,4
99,高級職業學校,091410,091410,私立大成商工,私立,09,雲林縣,632,虎尾鎮,雲林縣虎尾鎮成平街21號,,99年12月25日縣市改制前,5
99,高級進修學校,091C14,091414,私立大德工商進修學校,私立,09,雲林縣,630,斗南鎮,雲林縣斗南鎮大同路400號,,99年12月25日縣市改制前,5
99,高級職業學校,091414,091414,私立大德工商,私立,09,雲林縣,630,斗南鎮,雲林縣斗南鎮大同路400號,,99年12月25日縣市改制前,5
99,高級中學,094301,094301,縣立斗南高中,公立,09,雲林縣,630,斗南鎮,雲林縣斗南鎮中山路212號,,99年12月25日縣市改制前,5
99,高級中學,094307,094307,縣立麥寮高中,公立,09,雲林縣,638,麥寮鄉,雲林縣麥寮鄉中興路310號,,99年12月25日縣市改制前,7
99,高級進修學校,094B07,094307,縣立麥寮高中進修學校,公立,09,雲林縣,638,麥寮鄉,雲林縣麥寮鄉中興路310號,,99年12月25日縣市改制前,7
99,高級中學,100301,100301,國立東石高中,公立,10,嘉義縣,613,朴子市,嘉義縣朴子市大鄉里253號,,99年12月25日縣市改制前,6
99,高級中學,100302,100302,國立新港藝術高中,公立,10,嘉義縣,616,新港鄉,嘉義縣新港鄉宮後村藝高路1號,,99年12月25日縣市改制前,6
99,高級職業學校,100402,100402,國立民雄農工,公立,10,嘉義縣,621,民雄鄉,嘉義縣民雄鄉文隆村81號,,99年12月25日縣市改制前,5
99,高級中學,101303,101303,私立同濟高中,私立,10,嘉義縣,622,大林鎮,嘉義縣大林鎮中興路二段303號,,99年12月25日縣市改制前,6
99,高級中學,101304,101304,私立協同高中,私立,10,嘉義縣,621,民雄鄉,嘉義縣民雄鄉建國路二段31號,,99年12月25日縣市改制前,5
99,高級職業學校,101405,101405,私立協志工商,私立,10,嘉義縣,621,民雄鄉,嘉義縣民雄鄉東榮村建國路2段285巷11號,,99年12月25日縣市改制前,5
99,高級職業學校,101406,101406,私立萬能工商,私立,10,嘉義縣,608,水上鄉,嘉義縣水上鄉萬能路1號,「弘德學校財團法人嘉義縣弘德高級工商職業學校」於109學年申請停辦(已無在學學生)。,99年12月25日縣市改制前,5
99,高級職業學校,101407,101407,私立弘德工商,私立,10,嘉義縣,613,朴子市,嘉義縣朴子市崁後里54之2號,,99年12月25日縣市改制前,6
99,高級中學,104319,104319,縣立竹崎高中,公立,10,嘉義縣,604,竹崎鄉,嘉義縣竹崎鄉竹崎村文化路23號,,99年12月25日縣市改制前,6
99,高級中學,104326,104326,縣立永慶高中,公立,10,嘉義縣,613,朴子市,嘉義縣朴子市嘉朴路西段2號,,99年12月25日縣市改制前,6
99,高級中學,110302,110302,國立新豐高中,公立,11,臺南市,711,歸仁區,臺南市歸仁區中正北路一段148號,,99年12月25日縣市改制前,3
99,高級進修學校,110B02,110302,國立新豐高中進修學校,公立,11,臺南市,711,歸仁鄉,臺南市歸仁鄉中正北路一段148號,,99年12月25日縣市改制前,3
